what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1299190580090
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1299190580106
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1299190580119
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1299190580120
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1299190580124
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1299190580137
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1299190580167
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1299190580174
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1299190580205
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1299190580232
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1299190580245
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1299190580297
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1299190580335
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1299190580349
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1299190580357
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1299190580369
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1299190580369
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1299190580379
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1299190580385
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1299190580397
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1299190580413
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1299190580418
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1299190580460
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1299190580460
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1299190580480
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1299190580500
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1299190580549
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1299190580559
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1299190580565
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1299190580584
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1299190580623
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1299190580687
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1299190580711
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1299190580723
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1299190580751
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1299190580767
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1299190580767
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1299190580793
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1299190580826
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1299190580827
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1299190580833
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1299190580848
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1299190580871
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1299190580884
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1299190580900
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1299190580918
started,bundle,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.adt",1299190580918
started,bundle,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms",1299190580930
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1299190580943
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1299190580945
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1299190580993
os,sysinfo,,,"macosx",1299190580997
arch,sysinfo,,,"x86_64",1299190580997
ws,sysinfo,,,"cocoa",1299190580997
locale,sysinfo,,,"en_US",1299190580997
processors,sysinfo,,,"2",1299190580997
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1299190580997
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1299190580997
java.specification.name,sysinfo,,,"Java Platform API Specification",1299190580997
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299190580997
java.specification.version,sysinfo,,,"1.6",1299190580997
java.vendor,sysinfo,,,"Apple Inc.",1299190580997
java.version,sysinfo,,,"1.6.0_22",1299190580997
java.vm.info,sysinfo,,,"mixed mode",1299190580997
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1299190580997
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1299190580997
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299190580997
java.vm.specification.version,sysinfo,,,"1.0",1299190580997
java.vm.vendor,sysinfo,,,"Apple Inc.",1299190580997
java.vm.version,sysinfo,,,"17.1-b03-307",1299190580997
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1299190581093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190615149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299190615160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190619178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190768123
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1299190770631
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1299190770783
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1299190771122
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1299190771211
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1299190771313
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1299190771854
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1299190771874
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1299190772064
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1299190772123
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1299190773166
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1299190773530
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1299190773840
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299190774222
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1299190774643
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1299190774845
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299190775064
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299190775064
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299190776522
closed,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299190776522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190781564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299190806096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190811806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190816224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190858685
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299190866273
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299190866377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299190871339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190879944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190991250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190991549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299190999263
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299191005377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299191804045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299191806373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193633743
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1299193635529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299193641881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193643729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193663115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193666694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299193672057
error,log,,,"Failed to load properties file for project 'Database'",1299193729596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193730010
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299193732043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193733450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193736903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193737546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193738816
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1299193740203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193741182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193769660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299193769709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193773039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193775955
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299193782426
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299193787801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193789473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193809528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193812601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193821628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193829637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193836787
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299193837503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193852058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193856671
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299193857674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193859082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193877323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193887257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193895499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193896221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193898081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193901666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193903680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193905791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193955808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193957075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193958956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193964182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193969035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299193969069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193972418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193976738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299193976856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299193978928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194002409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194005944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194010172
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299194011269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194021069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194022282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194033645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194035108
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299194038379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194040418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194050542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194054576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194080941
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299194081735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194103962
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299194107640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194107789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194109732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194131467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194144329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194151235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299194151290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194156111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194158039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194159973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194182026
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299194188750
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299194190349
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299194190350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194198304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194203537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194207487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194256261
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299194259416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194278898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194280335
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1299194280386
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299194282535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194290902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194314264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194318231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194321280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299194321315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194331254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194338932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194340872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194346148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1299194346182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194356928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194358227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194361658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194366361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299194374999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299195815547
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299195827713
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1299195841817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299195843488
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299195844405
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299195844530
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1299195847507
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299195848111
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299195848147
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299195850507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299195857009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299195980985
